product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status
P01440,ELE-01440-7780,Norwell X200 Laptop Stand,Electronics,Laptop Accessories,Norwell,15.28,23.99,SUP028,50,179,,False,2025-04-10,Active
P01441,TOY-01441-8944,Kestrel Essential STEM Building Kit,Toys,Educational Toys,Kestrel,5.57,12.99,SUP159,13,291,,False,2025-05-12,Discontinued
P01442,HOM-01442-8233,Driftwood Pro Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Driftwood,37.03,67.99,SUP022,58,75,,False,2024-08-21,Active
P01443,GRO-01443-7012,Novara Advanced Breakfast Bar Box,Grocery,Breakfast Foods,Novara,1.69,2.99,SUP274,21,477,542.0,True,2026-04-22,Seasonal
P01444,BOO-01444-2504,Solstice Series 2 Biography,Books,Non-Fiction,Solstice,2.96,5.99,SUP073,26,545,,False,2024-12-25,Active
P01445,ELE-01445-5711,BlueStone Advanced Sleep Tracker Ring,Electronics,Wearable Tech,BlueStone,31.05,58.99,SUP115,41,126,,True,2026-05-20,Seasonal
P01446,ELE-01446-5733,Willowbrook Compact Fitness Tracker,Electronics,Wearable Tech,Willowbrook,6.58,13.99,SUP174,24,192,,False,2026-03-11,Active
P01447,ELE-01447-3940,Sunneva Classic Wireless Charger,Electronics,Mobile Accessories,Sunneva,60.52,84.99,SUP008,18,83,,False,2024-03-09,Active
P01448,PER-01448-6485,Willowbrook Max Protein Powder,Personal Care,Vitamins & Supplements,Willowbrook,4.1,6.99,SUP159,15,369,309.0,False,2024-05-14,Active
P01449,GRO-01449-6571,Pinnacle Deluxe Breakfast Bar Box,Grocery,Breakfast Foods,Pinnacle,6.2,8.99,SUP207,27,255,497.0,False,2024-12-24,Active
P01450,SPO-01450-8038,Palisade Classic Shin Guards,Sports,Team Sports Gear,Palisade,19.91,32.99,SUP050,50,125,,False,2025-07-22,Active
P01451,PER-01451-1370,Solstice Series 2 Probiotic Capsules,Personal Care,Vitamins & Supplements,Solstice,5.23,9.99,SUP030,9,211,213.0,False,2024-04-13,Active
P01452,SPO-01452-2916,Halcyon X200 Bike Lock,Sports,Cycling,Halcyon,43.62,94.99,SUP145,27,126,,False,2024-07-16,Active
P01453,CLO-01453-3023,Silverpine Lite Kids Graphic Tee,Clothing,Kids' Apparel,Silverpine,16.95,43.99,SUP159,14,235,,False,2026-02-19,Active
P01454,CLO-01454-3082,Glacier X200 Slim Fit Shirt,Clothing,Men's Apparel,Glacier,5.65,14.99,SUP116,12,269,,False,2025-02-09,Active
P01455,BEA-01455-9282,Kestrel Compact Eau de Parfum,Beauty,Fragrances,Kestrel,7.22,12.99,SUP075,26,260,431.0,False,2025-05-22,Active
P01456,BOO-01456-3832,Crestmark Ultra Mystery Novel,Books,Fiction,Crestmark,2.76,4.99,SUP115,36,696,,False,2025-05-01,Active
P01457,PER-01457-7395,Kestrel Advanced Cotton Swabs Bulk,Personal Care,Personal Hygiene,Kestrel,7.05,12.99,SUP079,22,433,61.0,False,2026-06-02,Active
P01458,TOY-01458-8947,Meridian Ultra 1000-Piece Puzzle,Toys,Board Games & Puzzles,Meridian,8.19,19.99,SUP058,8,301,,False,2024-04-21,Active
P01459,BEA-01459-1851,NorthPoint X200 Sunscreen SPF50,Beauty,Skincare,NorthPoint,9.1,20.99,SUP137,43,246,379.0,False,2025-04-20,Active
P01460,GRO-01460-8077,Ironclad Max Oatmeal Packets,Grocery,Breakfast Foods,Ironclad,4.67,6.99,SUP113,52,550,255.0,False,2024-03-12,Discontinued
P01461,AUT-01461-7033,Copperfield Pro Socket Wrench Set,Automotive,Tools & Equipment,Copperfield,12.91,23.99,SUP116,14,138,,False,2024-02-12,Active
P01462,HOM-01462-9837,Foundry Lite Stand Mixer,Home & Kitchen,Small Appliances,Foundry,4.62,8.99,SUP001,10,322,,False,2025-03-17,Active
P01463,AUT-01463-9095,Ridgeline Compact Car Cover,Automotive,Exterior Accessories,Ridgeline,34.93,49.99,SUP196,34,131,,False,2026-04-04,Active
P01464,GRO-01464-3637,Solstice Ultra Baking Mix,Grocery,Pantry Staples,Solstice,2.63,4.99,SUP012,29,417,89.0,False,2025-01-08,Active
P01465,SPO-01465-7035,Palisade Ultra Camping Tent,Sports,Outdoor Recreation,Palisade,7.96,15.99,SUP050,68,395,,False,2025-10-15,Active
P01466,TOY-01466-2825,Timbercrest Lite Alphabet Learning Set,Toys,Educational Toys,Timbercrest,5.06,8.99,SUP241,25,380,,False,2026-04-19,Active
P01467,CLO-01467-6315,Comet Everyday Plus Kids Rain Jacket,Clothing,Kids' Apparel,Comet,9.94,15.99,SUP294,37,342,,False,2024-01-06,Active
P01468,HOM-01468-9753,Cedarwood Everyday Plus Wall Art Set,Home & Kitchen,Home Decor,Cedarwood,15.69,27.99,SUP295,17,170,,False,2025-09-28,Active
P01469,AUT-01469-5452,Ironclad Elite Dash Cam,Automotive,Car Electronics,Ironclad,20.7,34.99,SUP170,28,122,,False,2026-03-30,Active
P01470,BEA-01470-9612,Norwell Lite Makeup Brush Set,Beauty,Makeup,Norwell,4.22,9.99,SUP064,13,557,469.0,False,2026-03-28,Discontinued
P01471,GRO-01471-6319,Vanture Essential Breakfast Bar Box,Grocery,Breakfast Foods,Vanture,7.02,9.99,SUP250,47,304,404.0,False,2025-11-02,Active
P01472,CLO-01472-9186,Rockridge Deluxe Kids Rain Jacket,Clothing,Kids' Apparel,Rockridge,6.41,16.99,SUP179,19,408,,True,2026-04-26,Seasonal
P01473,BEA-01473-8839,Meridian Everyday Plus Shampoo & Conditioner Set,Beauty,Haircare,Meridian,8.14,20.99,SUP294,31,241,370.0,False,2025-07-02,Active
P01474,SPO-01474-1263,Vertex X200 Yoga Mat,Sports,Fitness Equipment,Vertex,16.02,35.99,SUP159,14,131,,False,2024-01-18,Active
P01475,HOM-01475-3843,Quinley Pro Comforter,Home & Kitchen,Bedding & Linens,Quinley,7.75,12.99,SUP157,18,327,,False,2026-06-14,Active
P01476,BEA-01476-1704,Driftwood Deluxe Body Lotion,Beauty,Bath & Body,Driftwood,3.21,8.99,SUP012,30,380,122.0,False,2026-03-13,Active
P01477,AUT-01477-7949,Ashford Max Tire Shine Kit,Automotive,Tire & Wheel Care,Ashford,43.49,87.99,SUP043,20,154,,False,2024-06-22,Active
P01478,ELE-01478-7529,Meridian Everyday Security Camera,Electronics,Smart Home Devices,Meridian,78.52,162.99,SUP189,2,68,,False,2026-05-24,Active
P01479,BEA-01479-6768,Amberfield Pro Facial Moisturizer,Beauty,Skincare,Amberfield,19.0,36.99,SUP296,24,147,448.0,False,2025-08-17,Active
P01480,SPO-01480-1931,Lumino Elite Massage Roller,Sports,Yoga & Wellness,Lumino,6.47,13.99,SUP138,17,395,,False,2025-02-16,Active
P01481,AUT-01481-2175,Timbercrest Classic Bluetooth Car Adapter,Automotive,Car Electronics,Timbercrest,85.13,138.99,SUP008,17,70,,True,2026-01-16,Seasonal
P01482,BOO-01482-8580,Ironclad Deluxe Popular Science Paperback,Books,Non-Fiction,Ironclad,6.72,11.99,SUP115,40,221,,True,2025-08-03,Seasonal
P01483,AUT-01483-3147,Norwell Elite Seat Cover Set,Automotive,Interior Accessories,Norwell,10.44,17.99,SUP028,56,194,,False,2025-12-20,Active
P01484,HOM-01484-6216,Ashford Classic Nonstick Frying Pan,Home & Kitchen,Cookware,Ashford,28.47,52.99,SUP286,34,164,,False,2024-11-11,Discontinued
P01485,GRO-01485-8952,Driftwood Signature Sparkling Water Case,Grocery,Beverages,Driftwood,4.2,6.99,SUP028,50,279,516.0,False,2024-12-21,Active
P01486,PER-01486-3879,Amberfield Ultra Toothbrush 4-Pack,Personal Care,Oral Care,Amberfield,2.99,4.99,SUP026,35,580,499.0,False,2024-03-30,Active
P01487,AUT-01487-3918,Driftwood Ultra Socket Wrench Set,Automotive,Tools & Equipment,Driftwood,34.89,56.99,SUP129,32,178,,False,2026-03-21,Active
P01488,CLO-01488-2691,Comet Everyday Plus Kids Rain Jacket,Clothing,Kids' Apparel,Comet,45.47,113.99,SUP159,14,76,,False,2024-08-27,Active
P01489,CLO-01489-4682,Comet Pro Toddler Joggers,Clothing,Kids' Apparel,Comet,4.26,8.99,SUP210,26,331,,False,2024-05-05,Active
P01490,BEA-01490-6433,NorthPoint Pro Sunscreen SPF50,Beauty,Skincare,NorthPoint,3.6,6.99,SUP102,19,387,136.0,False,2024-03-14,Active
P01491,ELE-01491-3994,Glacier Deluxe Smart Bulb Kit,Electronics,Smart Home Devices,Glacier,14.94,30.99,SUP270,23,220,,False,2024-12-18,Active
P01492,AUT-01492-3168,Norwell Premium Jump Starter,Automotive,Tools & Equipment,Norwell,34.01,55.99,SUP171,47,147,,False,2025-03-19,Active
P01493,TOY-01493-6003,Halcyon Elite Card Game,Toys,Board Games & Puzzles,Halcyon,15.15,37.99,SUP012,29,284,,False,2026-01-31,Active
P01494,BEA-01494-1485,BlueStone Classic Lipstick Set,Beauty,Makeup,BlueStone,10.05,21.99,SUP011,32,360,138.0,False,2025-08-19,Active
P01495,GRO-01495-1594,Foundry Compact Sports Drink Case,Grocery,Beverages,Foundry,4.24,5.99,SUP135,9,346,143.0,False,2026-01-05,Active
P01496,GRO-01496-6819,Comet Compact Sparkling Water Case,Grocery,Beverages,Comet,5.97,10.99,SUP117,12,254,198.0,False,2024-01-05,Active
P01497,ELE-01497-4974,Kestrel Deluxe Laptop Sleeve,Electronics,Laptop Accessories,Kestrel,133.16,188.99,SUP122,15,48,,False,2024-01-27,Active
P01498,SPO-01498-9757,Novara Advanced Sleeping Bag,Sports,Outdoor Recreation,Novara,22.03,33.99,SUP018,52,181,,True,2024-07-27,Seasonal
P01499,CLO-01499-5497,Everline Deluxe Performance Tank,Clothing,Activewear,Everline,12.62,25.99,SUP014,11,180,,False,2024-12-17,Active
P01500,HOM-01500-3970,Copperfield Everyday Closet Organizer,Home & Kitchen,Storage & Organization,Copperfield,32.5,49.99,SUP018,51,170,,True,2024-03-08,Seasonal
P01501,BOO-01501-8327,ClearPath Ultra Reference Encyclopedia,Books,Educational & Reference,ClearPath,6.81,12.99,SUP211,27,305,,False,2026-03-02,Discontinued
P01502,PER-01502-1882,Everline X200 Protein Powder,Personal Care,Vitamins & Supplements,Everline,9.32,18.99,SUP171,48,154,346.0,False,2026-05-30,Discontinued
P01503,ELE-01503-2913,Glacier Compact Camera Backpack,Electronics,Cameras & Accessories,Glacier,19.16,28.99,SUP028,44,222,,False,2025-03-18,Active
P01504,BEA-01504-7921,Copperfield Max Body Lotion,Beauty,Bath & Body,Copperfield,3.58,6.99,SUP115,35,419,211.0,False,2026-01-02,Active
P01505,CLO-01505-4492,Willowbrook Max Running Leggings,Clothing,Activewear,Willowbrook,5.97,14.99,SUP274,22,482,,False,2024-06-22,Active
P01506,HOM-01506-5085,Comet Everyday Plus Drawer Dividers,Home & Kitchen,Storage & Organization,Comet,14.59,33.99,SUP019,18,254,,False,2024-01-29,Active
P01507,CLO-01507-5740,NorthPoint Everyday Plus Chino Pants,Clothing,Men's Apparel,NorthPoint,17.36,48.99,SUP042,20,198,,True,2026-03-30,Seasonal
P01508,BOO-01508-6334,Kestrel X200 Comic Anthology,Books,Comics & Graphic Novels,Kestrel,4.02,6.99,SUP108,49,285,,True,2026-01-12,Seasonal
P01509,HOM-01509-8286,Brightline Everyday Plus Drawer Dividers,Home & Kitchen,Storage & Organization,Brightline,10.14,14.99,SUP055,16,258,,False,2025-11-21,Active
P01510,HOM-01510-6113,Quinley X200 Cookware Set,Home & Kitchen,Cookware,Quinley,29.3,65.99,SUP030,9,155,,False,2026-01-24,Active
P01511,AUT-01511-7316,Ashford Elite Roof Rack,Automotive,Exterior Accessories,Ashford,30.33,50.99,SUP290,30,181,,False,2025-10-09,Discontinued
P01512,GRO-01512-8067,Amberfield Series 2 Coffee Pods Box,Grocery,Beverages,Amberfield,5.3,7.99,SUP220,65,459,198.0,False,2026-01-04,Active
P01513,BOO-01513-1405,Meridian Premium Self-Help Guide,Books,Non-Fiction,Meridian,6.1,9.99,SUP211,29,460,,False,2026-06-01,Active
P01514,BOO-01514-5657,Sunneva Essential Language Learning Workbook,Books,Educational & Reference,Sunneva,6.69,12.99,SUP274,19,376,,False,2026-03-12,Active
P01515,AUT-01515-4142,NorthPoint Lite License Plate Frame,Automotive,Exterior Accessories,NorthPoint,13.6,26.99,SUP042,20,212,,False,2026-03-22,Active
P01516,SPO-01516-4427,BlueStone Everyday Plus Sleeping Bag,Sports,Outdoor Recreation,BlueStone,15.39,34.99,SUP270,22,186,,True,2025-03-03,Seasonal
P01517,AUT-01517-2956,Lumino Signature Car Cover,Automotive,Exterior Accessories,Lumino,13.85,23.99,SUP294,35,209,,False,2026-01-16,Active
P01518,BOO-01518-7644,Vanture Ultra Comic Anthology,Books,Comics & Graphic Novels,Vanture,5.27,7.99,SUP164,22,302,,False,2024-08-06,Active
P01519,BEA-01519-2105,Vanture Classic Bath Bomb Set,Beauty,Bath & Body,Vanture,5.09,12.99,SUP271,31,256,477.0,False,2024-10-13,Active
P01520,BEA-01520-2026,Novara Essential Eyeshadow Palette,Beauty,Makeup,Novara,5.69,13.99,SUP245,15,275,70.0,False,2026-03-04,Active
P01521,BEA-01521-3478,Pinnacle Lite Lipstick Set,Beauty,Makeup,Pinnacle,59.56,164.99,SUP081,8,112,210.0,False,2024-11-27,Active
P01522,BEA-01522-9518,Copperfield Compact Hair Mask,Beauty,Haircare,Copperfield,7.31,21.99,SUP084,45,194,207.0,False,2026-01-31,Active
P01523,ELE-01523-6142,Ironclad Premium Laptop Stand,Electronics,Laptop Accessories,Ironclad,26.89,44.99,SUP192,75,134,,False,2025-03-27,Active
P01524,BEA-01524-4747,Willowbrook Essential Body Lotion,Beauty,Bath & Body,Willowbrook,4.16,8.99,SUP159,12,299,272.0,False,2024-09-07,Active
P01525,BEA-01525-8351,Ironclad Classic Facial Moisturizer,Beauty,Skincare,Ironclad,5.41,15.99,SUP106,12,416,261.0,False,2025-01-10,Active
P01526,ELE-01526-1309,Vaultis Premium GPS Running Watch,Electronics,Wearable Tech,Vaultis,40.76,58.99,SUP012,33,101,,False,2025-06-13,Active
P01527,GRO-01527-8964,Ironclad Premium Breakfast Bar Box,Grocery,Breakfast Foods,Ironclad,4.31,6.99,SUP008,22,414,271.0,True,2024-02-27,Seasonal
P01528,TOY-01528-4014,Pinnacle Signature Alphabet Learning Set,Toys,Educational Toys,Pinnacle,10.44,16.99,SUP022,63,321,,False,2025-05-22,Active
P01529,CLO-01529-4019,BlueStone Classic Compression Shorts,Clothing,Activewear,BlueStone,12.43,34.99,SUP115,38,232,,False,2024-04-05,Active
P01530,TOY-01530-8941,Halcyon Premium Strategy Game,Toys,Board Games & Puzzles,Halcyon,3.93,7.99,SUP008,17,353,,False,2025-03-20,Active
P01531,CLO-01531-3073,Lumino Everyday Plus Canvas Sneakers,Clothing,Footwear,Lumino,25.56,54.99,SUP028,56,165,,False,2024-10-21,Discontinued
P01532,AUT-01532-3183,Copperfield Essential Tire Inflator,Automotive,Tire & Wheel Care,Copperfield,11.88,21.99,SUP290,38,327,,True,2025-07-09,Seasonal
P01533,TOY-01533-6163,Halcyon Advanced Magnetic Tile Set,Toys,Building Sets,Halcyon,9.9,23.99,SUP121,15,272,,False,2026-02-04,Active
P01534,ELE-01534-3111,Comet Classic USB-C Hub,Electronics,Laptop Accessories,Comet,153.67,306.99,SUP274,18,49,,False,2024-03-17,Active
P01535,PER-01535-6997,NorthPoint Lite Digital Thermometer,Personal Care,Health Monitoring,NorthPoint,5.53,10.99,SUP042,18,436,261.0,False,2024-03-18,Active
P01536,ELE-01536-6379,ClearPath Everyday Plus Lens Filter Set,Electronics,Cameras & Accessories,ClearPath,16.91,30.99,SUP098,56,211,,False,2025-02-18,Active
P01537,BOO-01537-5974,ClearPath Premium Short Story Collection,Books,Fiction,ClearPath,3.61,5.99,SUP190,57,626,,True,2025-11-18,Seasonal
P01538,TOY-01538-5095,Willowbrook Compact Action Figure,Toys,Action Figures & Playsets,Willowbrook,5.55,9.99,SUP294,32,249,,True,2024-09-12,Seasonal
P01539,GRO-01539-8468,Aurelia Series 2 Herbal Tea Sampler,Grocery,Beverages,Aurelia,3.31,4.99,SUP200,58,665,236.0,False,2025-12-14,Active
P01540,BOO-01540-7805,BlueStone Premium Manga Box Set,Books,Comics & Graphic Novels,BlueStone,7.63,9.99,SUP270,21,347,,False,2024-01-03,Active
P01541,BEA-01541-4561,NorthPoint Compact Vitamin C Serum,Beauty,Skincare,NorthPoint,2.58,6.99,SUP012,32,590,418.0,False,2024-09-25,Active
P01542,ELE-01542-2785,Glacier Signature GPS Running Watch,Electronics,Wearable Tech,Glacier,47.57,80.99,SUP077,24,133,,False,2025-04-18,Discontinued
P01543,ELE-01543-3985,Solstice Essential Action Camera,Electronics,Cameras & Accessories,Solstice,73.51,144.99,SUP264,26,60,,False,2025-07-25,Active
P01544,ELE-01544-2338,Amberfield Everyday Plus Laptop Sleeve,Electronics,Laptop Accessories,Amberfield,61.05,97.99,SUP155,41,75,,False,2024-11-28,Active
P01545,ELE-01545-6100,Rockridge Essential Over-Ear Headphones,Electronics,Headphones & Audio,Rockridge,63.11,131.99,SUP034,52,62,,False,2026-03-15,Active
P01546,BOO-01546-9073,Ridgeline Ultra Mystery Novel,Books,Fiction,Ridgeline,7.22,12.99,SUP034,44,303,,False,2025-01-28,Active
P01547,CLO-01547-6938,Foundry Essential Canvas Sneakers,Clothing,Footwear,Foundry,17.09,43.99,SUP218,57,192,,False,2025-08-02,Active
P01548,BEA-01548-8225,Trailhaven Max Foundation,Beauty,Makeup,Trailhaven,6.59,11.99,SUP030,8,432,110.0,False,2024-04-11,Active
P01549,SPO-01549-4009,Solstice Compact Basketball,Sports,Team Sports Gear,Solstice,45.1,81.99,SUP149,69,106,,False,2026-04-27,Active
P01550,ELE-01550-9492,Ironclad Deluxe Laptop Sleeve,Electronics,Laptop Accessories,Ironclad,72.63,138.99,SUP037,38,102,,False,2025-04-06,Active
P01551,GRO-01551-3283,Harborlight Series 2 Protein Bar Box,Grocery,Snacks,Harborlight,10.92,17.99,SUP050,65,223,96.0,False,2025-03-04,Active
P01552,TOY-01552-6194,Ridgeline X200 STEM Building Kit,Toys,Educational Toys,Ridgeline,32.1,55.99,SUP114,6,169,,True,2024-09-03,Seasonal
P01553,PER-01553-9699,Norwell Pro Cotton Swabs Bulk,Personal Care,Personal Hygiene,Norwell,2.83,6.99,SUP026,32,343,260.0,False,2025-07-08,Active
P01554,BEA-01554-1114,Quinley Lite Shampoo & Conditioner Set,Beauty,Haircare,Quinley,27.0,74.99,SUP185,15,98,317.0,False,2024-01-01,Active
P01555,ELE-01555-7369,Pinnacle Series 2 Tripod Kit,Electronics,Cameras & Accessories,Pinnacle,22.21,36.99,SUP034,45,140,,False,2025-02-16,Active
P01556,TOY-01556-5393,Solstice Series 2 Alphabet Learning Set,Toys,Educational Toys,Solstice,20.39,52.99,SUP215,13,246,,True,2025-12-12,Seasonal
P01557,AUT-01557-6517,Fernwood Deluxe Seat Cover Set,Automotive,Interior Accessories,Fernwood,11.67,19.99,SUP154,13,241,,False,2025-12-10,Active
P01558,BEA-01558-8434,Vaultis Classic Eyeshadow Palette,Beauty,Makeup,Vaultis,9.35,21.99,SUP089,32,299,402.0,False,2025-07-26,Active
P01559,HOM-01559-3562,Aurelia Ultra Shelving Unit,Home & Kitchen,Storage & Organization,Aurelia,16.34,26.99,SUP171,59,128,,False,2024-12-07,Active
P01560,ELE-01560-9764,UrbanNest Max Over-Ear Headphones,Electronics,Headphones & Audio,UrbanNest,167.17,302.99,SUP115,37,49,,False,2025-04-26,Active
P01561,BOO-01561-9292,Vaultis Essential Study Guide,Books,Educational & Reference,Vaultis,6.39,10.99,SUP022,53,447,,True,2024-06-03,Seasonal
P01562,PER-01562-5720,NorthPoint Advanced Whitening Kit,Personal Care,Oral Care,NorthPoint,2.81,5.99,SUP078,17,544,96.0,False,2025-07-21,Active
P01563,SPO-01563-5757,Comet Ultra Resistance Bands Set,Sports,Fitness Equipment,Comet,18.1,41.99,SUP156,22,114,,False,2024-07-16,Active
P01564,GRO-01564-7686,Amberfield Premium Popcorn Variety Pack,Grocery,Snacks,Amberfield,2.45,3.99,SUP022,51,720,342.0,False,2024-10-22,Active
P01565,BOO-01565-3430,Pinnacle Premium Study Guide,Books,Educational & Reference,Pinnacle,3.4,4.99,SUP211,22,306,,True,2025-10-31,Seasonal
P01566,AUT-01566-4092,Solstice Max Wheel Cover Set,Automotive,Tire & Wheel Care,Solstice,9.43,18.99,SUP097,41,291,,True,2024-04-22,Seasonal
P01567,CLO-01567-4252,Glacier Elite High-Waist Jeans,Clothing,Women's Apparel,Glacier,5.93,12.99,SUP050,56,239,,True,2024-10-28,Seasonal
P01568,TOY-01568-1797,Ashford Signature Magnetic Tile Set,Toys,Building Sets,Ashford,9.04,22.99,SUP005,35,356,,False,2024-11-21,Active
P01569,BEA-01569-4349,Palisade Pro Bath Bomb Set,Beauty,Bath & Body,Palisade,13.91,36.99,SUP022,56,299,268.0,False,2026-05-13,Active
P01570,GRO-01570-9730,Meridian Advanced Hot Sauce Set,Grocery,Condiments & Sauces,Meridian,5.53,9.99,SUP056,8,281,248.0,False,2025-12-20,Active
P01571,BOO-01571-1307,Rockridge Pro Illustrated Novel,Books,Comics & Graphic Novels,Rockridge,2.72,4.12,SUP102,16,678,,True,2024-12-05,Seasonal
P01572,CLO-01572-8506,Amberfield Everyday Plus Training Jacket,Clothing,Activewear,Amberfield,88.87,233.99,SUP030,7,104,,False,2025-07-08,Active
P01573,PER-01573-4680,Comet Max Hand Sanitizer 3-Pack,Personal Care,Personal Hygiene,Comet,5.16,9.99,SUP159,14,449,229.0,False,2024-08-06,Active
P01574,CLO-01574-3976,Vertex Deluxe Ankle Boots,Clothing,Footwear,Vertex,15.13,35.99,SUP043,16,252,,False,2025-12-22,Active
P01575,BEA-01575-3346,Silverpine Everyday Plus Shampoo & Conditioner Set,Beauty,Haircare,Silverpine,3.91,10.99,SUP281,30,502,322.0,True,2024-11-10,Seasonal
P01576,BEA-01576-2875,ClearPath Lite Body Wash,Beauty,Bath & Body,ClearPath,6.41,18.99,SUP159,15,206,339.0,False,2026-04-02,Active
P01577,CLO-01577-5070,Halcyon Pro Blouse,Clothing,Women's Apparel,Halcyon,6.6,17.99,SUP238,6,281,,False,2026-03-23,Active
P01578,GRO-01578-3320,Ridgeline Everyday Olive Oil,Grocery,Pantry Staples,Ridgeline,3.5,5.99,SUP115,43,380,354.0,False,2024-08-15,Active
P01579,SPO-01579-6045,Silverpine Signature Yoga Mat,Sports,Fitness Equipment,Silverpine,12.46,19.99,SUP050,61,170,,False,2025-01-08,Active
P01580,BEA-01580-7875,NorthPoint Essential Styling Cream,Beauty,Haircare,NorthPoint,8.52,22.99,SUP121,16,269,317.0,False,2026-04-13,Active
P01581,BEA-01581-4020,Amberfield Ultra Hair Dryer,Beauty,Haircare,Amberfield,4.45,12.99,SUP115,38,317,432.0,False,2024-03-28,Active
P01582,BOO-01582-8891,Timbercrest X200 Picture Book,Books,Children's Books,Timbercrest,5.13,6.99,SUP171,56,377,,False,2025-08-27,Active
P01583,ELE-01583-1274,Pinnacle Essential Smart Bulb Kit,Electronics,Smart Home Devices,Pinnacle,33.11,52.99,SUP274,20,130,,False,2025-04-15,Active
P01584,SPO-01584-2255,Vanture Pro Basketball,Sports,Team Sports Gear,Vanture,14.74,31.99,SUP056,8,119,,True,2025-05-26,Seasonal
P01585,CLO-01585-9346,Crestmark Classic Running Shoes,Clothing,Footwear,Crestmark,11.64,32.99,SUP022,54,161,,True,2025-06-06,Seasonal
P01586,BEA-01586-8547,Vertex X200 Sunscreen SPF50,Beauty,Skincare,Vertex,9.78,20.99,SUP207,31,278,93.0,False,2025-04-03,Active
P01587,SPO-01587-2058,Ironclad Lite Yoga Towel,Sports,Yoga & Wellness,Ironclad,78.64,131.99,SUP001,10,116,,False,2024-11-08,Active
P01588,TOY-01588-4774,Foundry Advanced Coding Robot Kit,Toys,Educational Toys,Foundry,10.64,25.99,SUP237,29,263,,False,2025-03-03,Active
P01589,AUT-01589-4155,Silverpine Classic Bluetooth Car Adapter,Automotive,Car Electronics,Silverpine,18.28,27.99,SUP211,21,251,,False,2026-06-11,Active
